attr_conc.max,attr_conc.mean,attr_conc.median,attr_conc.min,attr_conc.sd,attr_ent.max,attr_ent.mean,attr_ent.median,attr_ent.min,attr_ent.sd,attr_to_inst,cat_to_num,cor.max,cor.mean,cor.median,cor.min,cor.sd,cov.max,cov.mean,cov.median,cov.min,cov.sd,eigenvalues.max,eigenvalues.mean,eigenvalues.median,eigenvalues.min,eigenvalues.sd,g_mean.max,g_mean.mean,g_mean.median,g_mean.min,g_mean.sd,h_mean.max,h_mean.mean,h_mean.median,h_mean.min,h_mean.sd,inst_to_attr,iq_range.max,iq_range.mean,iq_range.median,iq_range.min,iq_range.sd,kurtosis.max,kurtosis.mean,kurtosis.median,kurtosis.min,kurtosis.sd,mad.max,mad.mean,mad.median,mad.min,mad.sd,max.max,max.mean,max.median,max.min,max.sd,mean.max,mean.mean,mean.median,mean.min,mean.sd,median.max,median.mean,median.median,median.min,median.sd,min.max,min.mean,min.median,min.min,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,range.max,range.mean,range.median,range.min,range.sd,sd.max,sd.mean,sd.median,sd.min,sd.sd,skewness.max,skewness.mean,skewness.median,skewness.min,skewness.sd,sparsity.max,sparsity.mean,sparsity.median,sparsity.min,sparsity.sd,t_mean.max,t_mean.mean,t_mean.median,t_mean.min,t_mean.sd,var.max,var.mean,var.median,var.min,var.sd
0.6226757604186076,0.15254832854236794,0.12509084721020836,0.001757798371120678,0.16217339850296883,6.966345945212053,2.664481618392545,1.4250314442805219,0.6051865766334205,2.2308989084727715,0.05185185185185185,13.0,1.0,0.020540105022403426,0.009156986997206748,2.9964676243016597e-17,0.0505575205403134,0.14031391986782318,0.00044631273214603307,8.261049153242454e-05,2.6826950409158055e-18,0.0017950119818539803,0.7262847876240148,0.019144113965565673,0.005049494655008006,-6.647855023054158e-17,0.051671410902048444,1.360790000174377,0.0036482305634701795,0.0,0.0,0.0704590353971778,1.2857142857142856,0.0034469551895825352,0.0,0.0,0.0665717622529497,19.285714285714285,1.0,0.021447721179624665,0.0,0.0,0.1450659678504754,263.02218106995883,137.92337441896845,129.02404674160064,-2.0065220747642742,97.63907498510403,0.0,0.0,0.0,0.0,0.0,2.0,1.002680965147453,1.0,1.0,0.05177803730784978,1.4444444444444444,0.026978452983814915,0.007407407407407408,0.003703703703703704,0.09790907303125704,1.0,0.00804289544235925,0.0,0.0,0.08944078526608111,1.0,0.002680965147453083,0.0,0.0,0.05177803730784978,14,4,13,0.001859379053878751,270,0.0,1,365,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,0.5008735313117644,0.11439463304410975,0.08590617310121894,0.060858061945018464,0.07793758267896018,16.24955333977878,10.87874792471514,11.425678920762602,-0.756604353041196,4.59586519375971,0.49814126394052044,0.2536187264014337,0.28903345724907065,0.0032527881040892194,0.20455955462336137,1.4074074074074074,0.011534769801079005,0.0,0.0,0.09538606753645605,0.25087429436871705,0.019144113965565666,0.007379870576896593,0.0037037037037037043,0.037333910891992915
0.5861213429172398,0.06692228018674509,0.030300552510880395,3.0600464202721895e-07,0.11057008304614432,0.9999089303498085,0.8580146477584409,0.8853723770068483,0.5604094280820463,0.12447228541216213,0.08614232209737828,0.0,0.7655856320384636,0.1992506018314197,0.1851195736813319,0.0006016598867398053,0.1505703598319622,0.18746303962152552,0.040677202621511366,0.03607332939089303,0.00012672129762604875,0.03328232836964361,1.1182125846921593,0.2044547127466933,0.10893475040087634,0.03765901454568274,0.25487685551639655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.608695652173912,1.0,0.6521739130434783,1.0,0.0,0.48698475355767396,2.7362229313319633,-0.8788159066515181,-1.2811676764306656,-2.006975334854811,1.2705467386276381,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7940074906367042,0.33251913369158115,0.31086142322097376,0.13108614232209737,0.13817108584833612,1.0,0.043478260869565216,0.0,0.0,0.2085144140570748,0.0,0.0,0.0,0.0,0.0,23,23,0,0.05138339920948616,267,0.0,23,8,,1.0,1.0,1.0,1.0,0.0,0.5009073460228485,0.4499427783171775,0.46057730320335016,0.3381283347297183,0.04579738316213569,2.1739210831307463,0.7829762357900826,0.8126976032972871,-1.4457924086795801,0.7311814733494416,0.4981203007518797,0.49812030075187985,0.4981203007518797,0.4981203007518797,1.7027624581851644e-16,0.9875776397515528,0.23278422900351062,0.18633540372670807,0.0,0.21556764780543713,0.25090816929965365,0.20445471274669327,0.21213145222607074,0.11433077074709244,0.03910120475983312
0.12095368557832713,0.03862460129355807,0.03458976131773693,0.000586432171576662,0.02246648356146049,2.581194735026668,2.5232756670900955,2.569742026950428,0.7337524087989602,0.273432276626239,0.16853932584269662,0.0,0.8900515812147888,0.28528130279294783,0.25889290493293493,5.5288937629986135e-05,0.18615678154630952,194.09430880572216,28.15251787111633,20.615267100335107,0.0058432598349805916,27.482941520178993,1715.4615638369473,97.05362031796095,22.58243165481145,0.12042733165375792,268.9791698799049,73.71609977524237,62.03688749819419,64.04540408334087,0.0,10.891395330970797,73.33649907182809,60.13063590387652,62.044324577756974,0.0,11.2738640690184,5.933333333333334,17.5,9.244444444444444,9.0,0.0,2.7953334128309075,16.423492661443113,4.930438660738514,3.772078967145796,0.09069740935881532,3.7583671198997526,11.8608,6.655226666666666,5.9304,0.0,1.9388083325026786,89.0,79.35555555555555,81.0,1.0,12.373276841563829,74.03370786516854,63.16612567623803,64.80149812734082,0.7940074906367042,10.656100771485132,75.0,65.2,66.0,1.0,10.695368581349081,40.0,18.533333333333335,17.0,0.0,10.963990647072393,45,1,0,0.13131313131313133,267,0.0,45,45,,77.0,60.82222222222222,64.0,1.0,13.440591316958303,15.200499799848302,9.47440327387336,9.135780011348702,0.40518450259935523,2.7303788926590733,-0.8722190815033384,-1.7373135401885094,-1.630188570361588,-3.0859853464735267,0.5688623689203541,0.4981203007518797,0.030979620479735893,0.02072253805244819,0.012695673610255144,0.07133660426459781,75.04347826086956,64.86224982746722,65.93167701863354,0.9875776397515528,10.697312416672347,231.05519416518825,97.05362031796095,83.46247641575849,0.16417448114668692,52.24644511811679
0.9999943336143141,0.3035296060865204,0.24650602157063928,0.006736123983989653,0.2877673079890091,8.075324755082345,4.4712199059897495,5.738254293005946,1.3273558482394006,2.4063387193556767,0.022613065326633167,1.25,1.0,0.01016346295200676,0.0035667457422963807,0.00013244125031572465,0.044874466135004835,1290.6955748515877,0.023657100500790583,1.2657747174158096e-05,6.328873587078832e-06,3.3552843927912672,717144.8864248901,1017.2525637638507,0.0016717037169546025,-3.1544375057762394e-16,27009.238011413683,2855.1798397186517,4.166967644041286,0.0,0.0,107.56607070936164,2747.4762585961284,4.013583087055822,0.0,0.0,103.51112844706466,44.22222222222222,1384.25,1.979078014184397,0.0,0.0,52.13400230062611,391.0150564379688,275.54637733519877,391.01505643796804,-1.3826239979802135,143.75868377348942,945.1574999999999,1.3469578723404254,0.0,0.0,35.59684701780287,5140.0,8.417021276595746,1.0,1.0,193.5653496786763,2970.424623115578,4.338158879503902,0.002512562814070352,0.002512562814070352,111.90476659675396,2803.5,4.091489361702128,0.0,0.0,105.62048369134382,1613.0,2.3929078014184397,0.0,0.0,60.80242505699167,9,0,5,0.0019422952933591232,398,0.0,4,701,0.8,3527.0,6.024113475177305,1.0,1.0,132.79672280658482,846.8417741973271,1.2832527912679716,0.05012547071170884,0.05012547071170856,31.89119702911038,19.799812817912375,15.783218059513374,19.799812817912343,0.011447795474235285,5.2706777744967255,0.33165407220822835,0.07072021229794517,0.008146202904764458,0.0003372874909398836,0.1172596368679237,2857.445833333333,4.169994089834515,0.0,0.0,107.65145728167354,717140.9905256768,1017.2525637638506,0.002512562814070381,0.0025125628140703522,27009.09107599887
0.1428571083900189,0.05714281917459877,-4.000000473325844e-08,-4.000000473325844e-08,0.07180352968873395,1.0,0.9977398816576996,1.0,0.9886994082884974,0.005053778250578079,0.3125,,1.0,0.1926548243364091,0.0,0.0,0.2875447162969769,0.26666666666666666,0.05111111111111111,0.0,0.0,0.07649739768026004,0.6101609079176245,0.2659722222222223,0.2666666666666667,6.489435839335185e-17,0.22010755998593723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,1.0,1.0,1.0,0.0,-2.065290178571429,-2.1117931547619047,-2.12109375,-2.12109375,0.022781712637492253,0.7413,0.6177499999999999,0.7413,0.0,0.3026344577208616,1.0,1.0,1.0,1.0,0.0,0.5,0.4895833333333333,0.5,0.4375,0.02551551815399144,0.5,0.4166666666666667,0.5,0.0,0.2041241452319315,0.0,0.0,0.0,0.0,0.0,5,5,5,0.06666666666666667,16,0.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.5163977794943222,0.5157227392949318,0.5163977794943222,0.51234753829798,0.0016535040443730268,0.2287265795973125,0.03812109659955208,0.0,0.0,0.09337723510424951,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.5,0.48333333333333334,0.5,0.4,0.04082482904638629,0.26666666666666666,0.2659722222222222,0.26666666666666666,0.2625,0.0017010345435994232
1.000000000000016,0.0930901870284654,0.011414157734204435,7.914895172550643e-07,0.15223968787408823,8.18451004807988,2.5327887351986353,1.2152285745239781,0.09118552616627691,2.4980954203659196,0.021739130434782608,0.25,1.0,0.006257916718084767,0.0025175183679675608,9.369301267046681e-18,0.03103487374510983,58849.02488378453,0.2683163780745874,6.310342651605977e-06,3.867250013208092e-18,117.8663677740322,27145296.94990143,38436.85064893141,0.001927949487847059,-6.631966765448996e-17,1020902.9925445196,19.53722165510548,0.0472508259781248,0.0,0.0,0.7904622632627498,4.369428459615863,0.0191215311935557,0.0,0.0,0.24379076127351573,46.0,395.5,0.8521923620933521,0.0,0.0,16.526303358398774,683.0086893509775,438.3138029258331,339.0094160951627,-1.9942996444682537,243.93565099708536,148.26,0.22647920792079207,0.0,0.0,5.584719523453578,100001.0,145.3988684582744,1.0,1.0,3761.5278745690825,1018.3855072463768,1.7340364471229734,0.002898550724637681,0.0014492753623188406,38.91107834671857,160.0,0.26025459688826025,0.0,0.0,6.030859399032278,1.0,0.007072135785007072,0.0,0.0,0.08385742082259842,15,5,3,0.0009215814337402984,690,0.0,12,701,4.0,100000.0,145.3917963224894,1.0,1.0,3761.490482051163,5210.102598302697,7.688508660211976,0.053799106215035045,0.03806934938134343,196.0410591816114,26.153753370923607,19.825205721601446,18.453132303288474,-1.9362783119206308,6.824728572465005,0.49927431059506533,0.22765881041405858,0.1237300435413643,0.0014099108438731082,0.22550718985907436,161.17149758454107,0.3891929565627371,0.0,0.0,7.03960231991903,27145169.08484051,38436.850648931504,0.0028943438295366223,0.0014492753623187933,1020898.1820882012
0.08177775029883537,0.01479417497299711,0.007611620867743762,0.0002003349438611297,0.01906268124991992,3.169880367838985,1.617188652525696,1.6877382670253744,0.22836402584056462,0.8309879803907353,21,1625,0.7798526409663621,0.06295411665971345,0.04025741241284565,5.3487552290418804e-17,0.08041078688324185,21273.749775775774,22.501733129864554,0.004900900900900911,4.6676043077333904e-18,609.3905303156167,7967900.596267363,159362.53695715716,0.10676493612689357,-1.0112296481988242e-16,1126830.6559069464,2413.1572822892554,49.475720103424045,0.0,0.0,341.13917433417055,1809.2958577439613,37.29846394055201,0.0,0.0,255.76170741055827,47.61904761904762,2606.75,53075,0.0,0.0,368.5241049699159,105.90206158123107,9.347323412229725,0.9817560999744797,-1.9875758623042945,21.771147228608882,1627.1535,32.98785,0.0,0.0,230.05810424543844,18424.0,372.58,1.0,1.0,2604.9947713528154,3271258,66.9262,0.1915,9,462.44467937583664,2319.5,47.69,0.0,0.0,327.88133882082826,250.0,5.56,0.0,0.0,35.38024353580768,21,4,13,0.007346938775510205,1000,0.0,8,33,0.6153846153846154,18174.0,367.02,1.0,1.0,2569.7094371598846,2822.73687596044,57.28000914266929,0.3860354181763361,0.09448771310560894,399.0825416000709,10.382492789337721,2.278096340605864,1.6859101781909245,-1.6115329939254304,2.4688689507518844,0.4994994994994995,0.26117816536352584,0.24924924924924924,8.586219226827266e-05,0.1520563210114598,2495.116666666667,51.24850000000001,0.0,0.0,352.709019613309,7967843.470906904,159362.53695715708,0.14902402402402337,0.008927927927927863,1126822.4124021395
0.6226757604186076,0.14095714800042963,0.07685780996803254,0.0009189793701654058,0.16684535231200684,6.966345945212053,2.664481618392545,1.4250314442805219,0.6051865766334205,2.2308989084727715,0.05185185185185185,13.0,1.0,0.020540105022403426,0.009156986997206748,2.9964676243016597e-17,0.0505575205403134,0.14031391986782318,0.00044631273214603307,8.261049153242454e-05,2.6826950409158055e-18,0.0017950119818539803,0.7262847876240148,0.019144113965565673,0.005049494655008006,-6.647855023054158e-17,0.051671410902048444,1.360790000174377,0.0036482305634701795,0.0,0.0,0.0704590353971778,1.2857142857142856,0.0034469551895825352,0.0,0.0,0.0665717622529497,19.285714285714285,1.0,0.021447721179624665,0.0,0.0,0.1450659678504754,263.02218106995883,137.92337441896845,129.02404674160064,-2.0065220747642742,97.63907498510403,0.0,0.0,0.0,0.0,0.0,2.0,1.002680965147453,1.0,1.0,0.05177803730784978,1.4444444444444444,0.026978452983814915,0.007407407407407408,0.003703703703703704,0.09790907303125704,1.0,0.00804289544235925,0.0,0.0,0.08944078526608111,1.0,0.002680965147453083,0.0,0.0,0.05177803730784978,14,4,13,0.001859379053878751,270,0.0,1,365,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,0.5008735313117644,0.11439463304410975,0.08590617310121894,0.060858061945018464,0.07793758267896018,16.24955333977878,10.87874792471514,11.425678920762602,-0.756604353041196,4.59586519375971,0.49814126394052044,0.2536187264014337,0.28903345724907065,0.0032527881040892194,0.20455955462336137,1.4074074074074074,0.011534769801079005,0.0,0.0,0.09538606753645605,0.25087429436871705,0.019144113965565666,0.007379870576896593,0.0037037037037037043,0.037333910891992915
0.2850929510078019,0.09400035597580152,0.07077752720729262,0.03101756837676373,0.058063080399056936,4.148076870343408,4.04542098069123,4.110740766184168,2.4832958827266416,0.27220849519671086,0.00574980574980575,0.0,0.9606596844495049,0.49113599368957894,0.34677498121288935,0.088562110526407,0.3200427430576848,502.92712628786626,153.39324959601615,126.02904836847951,3.7941510221895673,121.64498653457734,5757.941923226885,327.122370088612,9.03096374435143,1.4446011702138182,1198.2483144343141,97.8591614288836,79.14045776518708,79.61152125013419,2.9307662907166785,16.740662316399742,96.35963499348121,76.69803392352657,74.49716219273562,2.257502455713627,16.678936484762797,173.9189189189189,32.0,25.027027027027028,24.0,3.0,6.034560126133131,1.274090019339436,-0.1851184237468259,-0.6743745776560246,-1.2446835142605484,0.8521928678295303,23.7216,17.991551351351347,16.3086,2.9652,4.310633290778464,157.0,130.64864864864865,137.0,7.0,28.490950040920612,99.31126651126651,81.31499611499613,82.66060606060606,3.6686868686868688,16.89513280530582,101.0,81.32432432432432,81.0,3.0,17.636852286010633,53.0,35.54054054054054,33.0,1.0,10.928033762846907,37,0,0,0.48648648648648646,6435,0.0,37,9,,128.0,95.10810810810811,95.0,6.0,27.037816915267836,22.905064927729903,17.586070075450074,16.729622667298585,2.214052121287739,4.283504689921769,0.9182808254678636,0.04829197551197888,0.022389139314352737,-0.6744129817312342,0.5599905610870874,0.16653714640969847,0.017687676714315762,0.012667081131488964,0.009461454771526266,0.02542759562503337,99.94042994042994,81.77272377272378,81.25563325563326,3.4478114478114477,17.23226002773985,524.6419993435225,327.122370088612,279.88027459019065,4.902026795778738,136.0970646916061
0.9332728377714049,0.3648991007699121,0.35468724189979733,-1.472858060857006e-07,0.30402712550028543,10.634416952408355,7.118668584215703,8.758409054222941,0.0,3.734727676269097,0.008658008658008658,4.0,,,,,,112.26160497507395,1.4803383856938618e-05,3.749678933741294e-07,0.0,0.014031417022363449,5329.08597734791,0.5992658700742796,2.744869583780734e-19,-1.2891258831339767e-16,52.18649546484049,106.31485843449178,0.014679190897174302,0.0,0.0,1.1790680635683972,83.51598360015538,0.009611684645970443,0.0,0.0,0.7876482403341963,115.5,127.0,0.015388881186746153,0.0,0.0,1.3011815366127606,,,,,,93.40379999999999,0.010996686538194926,0.0,0.0,0.934928649612163,254.0,1.035838070151116,1.0,1.0,2.962392490852638,124.91385281385281,0.01913932456009262,0.0004329004329004329,0.0004329004329004329,1.4642555649724667,122.0,0.017815056148620546,0.0,0.0,1.4329236279147541,11.0,0.0015250242617496188,0.0,0.0,0.11891084275423673,20,0,16,0.0005308343470928309,2310,1.0,4,14422,0.25,253.0,1.0343130458893663,1.0,0.0,2.891858110365664,72.95653249057915,0.03743788831736246,0.020806259464412776,0.0,0.7732436362424647,,,,,,1.0,0.08721876000337932,0.001074576669454928,8.339793132884658e-05,0.234123085094982,123.96320346320347,0.01804997150207188,0.0,0.0,1.452857681307468,5322.655633048932,0.5992658700742804,0.00043290043290046624,0.0,52.15927631125566
